,nickname,rating,title,voice,author,review,created,publish
2831,한여름밤의소풍,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,좋네요,2018.12.23,커뮤니케이션북스
2832,nitro3139,80,최민식이 읽는 이범선의 오발탄,최민식,이범선,,2018.12.23,커뮤니케이션북스
2833,간지라이프,80,최민식이 읽는 이범선의 오발탄,최민식,이범선,기대됩니다,2018.12.23,커뮤니케이션북스
2834,진Jin,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,그저 읽는 것이 아니라 연기를 해주시네요. 최민식 배우님의 오발탄 무척 흡입력있게 잘 들었습니다.,2018.12.23,커뮤니케이션북스
2835,영화식당,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,대박이네요,2018.12.23,커뮤니케이션북스
2836,1이단아1,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,감사합니다,2018.12.23,커뮤니케이션북스
2837,바나나맛우유6,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,의미있고 좋은 일 같아요,2018.12.22,커뮤니케이션북스
2838,민짱80,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,응원합니다 화이팅,2018.12.22,커뮤니케이션북스
2839,최욱이풋고추,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,목소리가 너무 좋네요,2018.12.22,커뮤니케이션북스
2840,비상999,80,최민식이 읽는 이범선의 오발탄,최민식,이범선,좋아요.,2018.12.22,커뮤니케이션북스
2841,아링5358,60,최민식이 읽는 이범선의 오발탄,최민식,이범선,기대됨,2018.12.22,커뮤니케이션북스
2842,로스트아크,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,민식이형 목소리 후덜덜,2018.12.22,커뮤니케이션북스
2843,소시민입니다,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,역시 최민식 배우님!!,2018.12.22,커뮤니케이션북스
2844,립스,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,명배우들의 목소리로 들으니 한편의 영화를 감상하는 듯 감동입니다^^,2018.12.22,커뮤니케이션북스
2845,생선92,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,좋아요,2018.12.22,커뮤니케이션북스
2846,허스키랑,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,멋있네요 역시 최민식,2018.12.22,커뮤니케이션북스
2847,에휴산타미루,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,"명품,아주 멋있는 보이스네요",2018.12.22,커뮤니케이션북스
2848,써니송70,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,역시 좋습니다,2018.12.22,커뮤니케이션북스
2849,MUFFLY86,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,멋있습니다..,2018.12.22,커뮤니케이션북스
2850,bitnary,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,좋아요,2018.12.22,커뮤니케이션북스
2851,부성,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,최고~~^^,2018.12.22,커뮤니케이션북스
2852,꾸리꾸리짱끌,80,최민식이 읽는 이범선의 오발탄,최민식,이범선,너무좋아요,2018.12.22,커뮤니케이션북스
2853,쏘가리사냥꾼,80,최민식이 읽는 이범선의 오발탄,최민식,이범선,최민식배우 최고,2018.12.22,커뮤니케이션북스
2854,또굴이,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,전후 한국의 모습을 가장 잘표현한 소설이자 걸작을 대표배우가 읽어주니 좋네요  !!,2018.12.22,커뮤니케이션북스
2855,에어스팟,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,연기력 너무 좋아요^^,2018.12.22,커뮤니케이션북스
2856,황당9,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,"책읽기 참여러운세상에서 이동중에 짬날따마다
책읽는 맘으로 들을수있어 참좋네요
감사합니다",2018.12.22,커뮤니케이션북스
2857,별꼴이네,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,최고네요~~ 완전 좋음!!,2018.12.22,커뮤니케이션북스
2858,하이스미스,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,좋습니다,2018.12.22,커뮤니케이션북스
2859,영sr,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,신기하네요,2018.12.22,커뮤니케이션북스
2860,kaineus45,80,최민식이 읽는 이범선의 오발탄,최민식,이범선,역시 좋습니다.,2018.12.22,커뮤니케이션북스
2861,chuckie,80,최민식이 읽는 이범선의 오발탄,최민식,이범선,말해 모해요...진리입니다...,2018.12.22,커뮤니케이션북스
2862,chs8116,80,최민식이 읽는 이범선의 오발탄,최민식,이범선,영화를 읽는느낌입니다...최고입니다!,2018.12.22,커뮤니케이션북스
2863,LeeYook,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,최민식형님은 언제나 리스펙트합니다 ㅋㅋㅋㅋ,2018.12.22,커뮤니케이션북스
2864,꽃감관,100,최민식이 읽는 이범선의 오발탄,최민식,이범선,정말 훌륭한 배우가 읽어주면 이렇게 다르구나 하고 느껴집니다 성우분들처럼 정돈된 맛은 없지만 배우님 특유의 호흡으로 풀어내는 오발탄 오디오북이 정말 매력적이네요,2018.12.22,커뮤니케이션북스
